user,video_name,frame_index,hand_landmark,x_coords,y_coords
Cap,Cap_Phase1_60_Extra.mp4,1652,10,553.8157958984375,404.0048522949219
Cap,Cap_Phase1_60_Extra.mp4,1652,11,548.6536865234375,284.63189697265625
Cap,Cap_Phase1_60_Extra.mp4,1652,12,548.2828979492188,193.3178100585937
Cap,Cap_Phase1_60_Extra.mp4,1652,13,645.9541015625,632.724365234375
Cap,Cap_Phase1_60_Extra.mp4,1652,14,652.218994140625,447.6981506347656
Cap,Cap_Phase1_60_Extra.mp4,1652,15,663.4463500976562,332.87579345703125
Cap,Cap_Phase1_60_Extra.mp4,1652,16,670.1009521484375,243.8464508056641
Cap,Cap_Phase1_60_Extra.mp4,1652,17,713.9170532226562,667.2975463867188
Cap,Cap_Phase1_60_Extra.mp4,1652,18,741.4102783203125,526.5877685546875
Cap,Cap_Phase1_60_Extra.mp4,1652,19,757.4384765625,442.1656799316406
Cap,Cap_Phase1_60_Extra.mp4,1652,20,768.8084106445312,362.464111328125
Cap,Cap_Phase1_60_Extra.mp4,1653,0,560.7175903320312,951.8515625
Cap,Cap_Phase1_60_Extra.mp4,1653,1,410.6933288574219,866.4287109375
Cap,Cap_Phase1_60_Extra.mp4,1653,2,337.7108764648437,747.6033325195312
Cap,Cap_Phase1_60_Extra.mp4,1653,3,297.44073486328125,621.4894409179688
Cap,Cap_Phase1_60_Extra.mp4,1653,4,222.25274658203125,535.46240234375
Cap,Cap_Phase1_60_Extra.mp4,1653,5,470.4520568847656,608.38525390625
Cap,Cap_Phase1_60_Extra.mp4,1653,6,465.0047607421875,418.7706909179688
Cap,Cap_Phase1_60_Extra.mp4,1653,7,462.25732421875,318.1099548339844
Cap,Cap_Phase1_60_Extra.mp4,1653,8,459.5764770507813,233.8389129638672
Cap,Cap_Phase1_60_Extra.mp4,1653,9,568.6746215820312,607.5922241210938
Cap,Cap_Phase1_60_Extra.mp4,1653,10,553.8062744140625,401.6634521484375
Cap,Cap_Phase1_60_Extra.mp4,1653,11,548.6536865234375,284.63189697265625
Cap,Cap_Phase1_60_Extra.mp4,1653,12,548.2924194335938,195.65921020507807
Cap,Cap_Phase1_60_Extra.mp4,1653,13,648.292724609375,632.7054443359375
Cap,Cap_Phase1_60_Extra.mp4,1653,14,652.20947265625,445.3567504882813
Cap,Cap_Phase1_60_Extra.mp4,1653,15,663.4463500976562,332.87579345703125
Cap,Cap_Phase1_60_Extra.mp4,1653,16,672.4395751953125,243.8275756835937
Cap,Cap_Phase1_60_Extra.mp4,1653,17,716.2651977539062,669.6200561523438
Cap,Cap_Phase1_60_Extra.mp4,1653,18,741.4102783203125,526.5877685546875
Cap,Cap_Phase1_60_Extra.mp4,1653,19,755.09033203125,439.8431701660156
Cap,Cap_Phase1_60_Extra.mp4,1653,20,768.8084106445312,362.464111328125
Cap,Cap_Phase1_60_Extra.mp4,1654,0,560.6985473632812,947.1687622070312
Cap,Cap_Phase1_60_Extra.mp4,1654,1,410.67431640625,861.7459716796875
Cap,Cap_Phase1_60_Extra.mp4,1654,2,337.7108764648437,747.6033325195312
Cap,Cap_Phase1_60_Extra.mp4,1654,3,297.45025634765625,623.8308715820312
Cap,Cap_Phase1_60_Extra.mp4,1654,4,224.60089111328125,537.784912109375
Cap,Cap_Phase1_60_Extra.mp4,1654,5,468.1134338378906,608.4041137695312
Cap,Cap_Phase1_60_Extra.mp4,1654,6,462.6661071777344,418.7895812988281
Cap,Cap_Phase1_60_Extra.mp4,1654,7,459.918701171875,318.1288452148437
Cap,Cap_Phase1_60_Extra.mp4,1654,8,457.2378234863281,233.8577880859375
Cap,Cap_Phase1_60_Extra.mp4,1654,9,566.3264770507812,605.2697143554688
Cap,Cap_Phase1_60_Extra.mp4,1654,10,551.4676513671875,401.6823425292969
Cap,Cap_Phase1_60_Extra.mp4,1654,11,546.3150024414062,284.6507873535156
Cap,Cap_Phase1_60_Extra.mp4,1654,12,545.9537963867188,195.67808532714844
Cap,Cap_Phase1_60_Extra.mp4,1654,13,645.944580078125,630.3829345703125
Cap,Cap_Phase1_60_Extra.mp4,1654,14,652.218994140625,447.6981506347656
Cap,Cap_Phase1_60_Extra.mp4,1654,15,663.4463500976562,332.87579345703125
Cap,Cap_Phase1_60_Extra.mp4,1654,16,670.1009521484375,243.8464508056641
Cap,Cap_Phase1_60_Extra.mp4,1654,17,716.2462158203125,664.9373168945312
Cap,Cap_Phase1_60_Extra.mp4,1654,18,743.7393798828125,524.2274780273438
Cap,Cap_Phase1_60_Extra.mp4,1654,19,757.41943359375,437.48291015625
Cap,Cap_Phase1_60_Extra.mp4,1654,20,766.4602661132812,360.1416015625
Cap,Cap_Phase1_60_Extra.mp4,1655,0,563.0562133789062,951.8327026367188
Cap,Cap_Phase1_60_Extra.mp4,1655,1,415.3896179199219,871.07373046875
Cap,Cap_Phase1_60_Extra.mp4,1655,2,340.0685119628906,752.2672119140625
Cap,Cap_Phase1_60_Extra.mp4,1655,3,295.11163330078125,623.8497314453125
Cap,Cap_Phase1_60_Extra.mp4,1655,4,222.25274658203125,535.46240234375
Cap,Cap_Phase1_60_Extra.mp4,1655,5,472.8096923828125,613.0491333007812
Cap,Cap_Phase1_60_Extra.mp4,1655,6,465.0047607421875,418.7706909179688
Cap,Cap_Phase1_60_Extra.mp4,1655,7,462.25732421875,318.1099548339844
Cap,Cap_Phase1_60_Extra.mp4,1655,8,459.5764770507813,233.8389129638672
Cap,Cap_Phase1_60_Extra.mp4,1655,9,568.6841430664062,609.93359375
Cap,Cap_Phase1_60_Extra.mp4,1655,10,551.4771118164062,404.0237426757813
Cap,Cap_Phase1_60_Extra.mp4,1655,11,546.3245239257812,286.9921569824219
Cap,Cap_Phase1_60_Extra.mp4,1655,12,548.3019409179688,198.00059509277344
Cap,Cap_Phase1_60_Extra.mp4,1655,13,648.30224609375,635.046875
Cap,Cap_Phase1_60_Extra.mp4,1655,14,647.5416870117188,447.7359008789063
Cap,Cap_Phase1_60_Extra.mp4,1655,15,663.4463500976562,332.87579345703125
Cap,Cap_Phase1_60_Extra.mp4,1655,16,672.4395751953125,243.8275756835937
Cap,Cap_Phase1_60_Extra.mp4,1655,17,716.2747192382812,671.96142578125
Cap,Cap_Phase1_60_Extra.mp4,1655,18,741.4102783203125,526.5877685546875
Cap,Cap_Phase1_60_Extra.mp4,1655,19,755.09033203125,439.8431701660156
Cap,Cap_Phase1_60_Extra.mp4,1655,20,766.4697875976562,362.4830017089844
Cap,Cap_Phase1_60_Extra.mp4,1656,0,563.0752563476562,956.5154418945312
Cap,Cap_Phase1_60_Extra.mp4,1656,1,413.06048583984375,873.4340209960938
Cap,Cap_Phase1_60_Extra.mp4,1656,2,337.7298889160156,752.2861328125
Cap,Cap_Phase1_60_Extra.mp4,1656,3,295.11163330078125,623.8497314453125
Cap,Cap_Phase1_60_Extra.mp4,1656,4,224.5818786621093,533.1021118164062
Cap,Cap_Phase1_60_Extra.mp4,1656,5,475.1578369140625,615.3716430664062
Cap,Cap_Phase1_60_Extra.mp4,1656,6,465.0237731933594,423.4534606933594
Cap,Cap_Phase1_60_Extra.mp4,1656,7,462.266845703125,320.4513244628906
Cap,Cap_Phase1_60_Extra.mp4,1656,8,459.5764770507813,233.8389129638672
Cap,Cap_Phase1_60_Extra.mp4,1656,9,568.6841430664062,609.93359375
Cap,Cap_Phase1_60_Extra.mp4,1656,10,551.4771118164062,404.0237426757813
Cap,Cap_Phase1_60_Extra.mp4,1656,11,546.3245239257812,286.9921569824219
Cap,Cap_Phase1_60_Extra.mp4,1656,12,545.9537963867188,195.67808532714844
Cap,Cap_Phase1_60_Extra.mp4,1656,13,648.30224609375,635.046875
Cap,Cap_Phase1_60_Extra.mp4,1656,14,647.5416870117188,447.7359008789063
Cap,Cap_Phase1_60_Extra.mp4,1656,15,663.4463500976562,332.87579345703125
Cap,Cap_Phase1_60_Extra.mp4,1656,16,674.7782592773438,243.8086853027344
Cap,Cap_Phase1_60_Extra.mp4,1656,17,716.2651977539062,669.6200561523438
Cap,Cap_Phase1_60_Extra.mp4,1656,18,739.0716552734375,526.6066284179688
Cap,Cap_Phase1_60_Extra.mp4,1656,19,752.751708984375,439.862060546875
Cap,Cap_Phase1_60_Extra.mp4,1656,20,766.4697875976562,362.4830017089844
Cap,Cap_Phase1_60_Extra.mp4,1657,0,558.407470703125,958.8945922851562
Cap,Cap_Phase1_60_Extra.mp4,1657,1,410.7218627929688,873.452880859375
Cap,Cap_Phase1_60_Extra.mp4,1657,2,337.7108764648437,747.6033325195312
Cap,Cap_Phase1_60_Extra.mp4,1657,3,295.0926208496094,619.1669311523438
Cap,Cap_Phase1_60_Extra.mp4,1657,4,224.57237243652344,530.7607421875
Cap,Cap_Phase1_60_Extra.mp4,1657,5,472.8096923828125,613.0491333007812
Cap,Cap_Phase1_60_Extra.mp4,1657,6,465.0142517089844,421.1120910644531
Cap,Cap_Phase1_60_Extra.mp4,1657,7,462.266845703125,320.4513244628906
Cap,Cap_Phase1_60_Extra.mp4,1657,8,459.5859680175781,236.1802978515625
Cap,Cap_Phase1_60_Extra.mp4,1657,9,566.3455200195312,609.9524536132812
Cap,Cap_Phase1_60_Extra.mp4,1657,10,551.4771118164062,404.0237426757813
Cap,Cap_Phase1_60_Extra.mp4,1657,11,548.6536865234375,284.63189697265625
Cap,Cap_Phase1_60_Extra.mp4,1657,12,548.2924194335938,195.65921020507807
Cap,Cap_Phase1_60_Extra.mp4,1657,13,645.963623046875,635.0657348632812
Cap,Cap_Phase1_60_Extra.mp4,1657,14,647.5322265625,445.39453125
Cap,Cap_Phase1_60_Extra.mp4,1657,15,663.4368286132812,330.5343933105469
Cap,Cap_Phase1_60_Extra.mp4,1657,16,674.7687377929688,241.46730041503903
Cap,Cap_Phase1_60_Extra.mp4,1657,17,716.2747192382812,671.96142578125
Cap,Cap_Phase1_60_Extra.mp4,1657,18,741.4197387695312,528.9291381835938
Cap,Cap_Phase1_60_Extra.mp4,1657,19,755.0997924804688,442.1845703125
Cap,Cap_Phase1_60_Extra.mp4,1657,20,766.4697875976562,362.4830017089844
Cap,Cap_Phase1_60_Extra.mp4,1658,0,551.382080078125,956.60986328125
Cap,Cap_Phase1_60_Extra.mp4,1658,1,410.7028503417969,868.7700805664062
Cap,Cap_Phase1_60_Extra.mp4,1658,2,340.0304870605469,742.9016723632812
Cap,Cap_Phase1_60_Extra.mp4,1658,3,295.0830993652344,616.8255615234375
Cap,Cap_Phase1_60_Extra.mp4,1658,4,224.57237243652344,530.7607421875
Cap,Cap_Phase1_60_Extra.mp4,1658,5,472.8002014160156,610.707763671875
Cap,Cap_Phase1_60_Extra.mp4,1658,6,465.0047607421875,418.7706909179688
Cap,Cap_Phase1_60_Extra.mp4,1658,7,462.25732421875,318.1099548339844
Cap,Cap_Phase1_60_Extra.mp4,1658,8,461.91510009765625,233.8200225830078
Cap,Cap_Phase1_60_Extra.mp4,1658,9,566.3455200195312,609.9524536132812
Cap,Cap_Phase1_60_Extra.mp4,1658,10,551.4676513671875,401.6823425292969
Cap,Cap_Phase1_60_Extra.mp4,1658,11,548.6536865234375,284.63189697265625
Cap,Cap_Phase1_60_Extra.mp4,1658,12,548.2924194335938,195.65921020507807
Cap,Cap_Phase1_60_Extra.mp4,1658,13,645.963623046875,635.0657348632812
Cap,Cap_Phase1_60_Extra.mp4,1658,14,649.870849609375,445.3756408691406
Cap,Cap_Phase1_60_Extra.mp4,1658,15,663.4463500976562,332.87579345703125
Cap,Cap_Phase1_60_Extra.mp4,1658,16,672.4395751953125,243.8275756835937
Cap,Cap_Phase1_60_Extra.mp4,1658,17,713.9360961914062,671.9803466796875
Cap,Cap_Phase1_60_Extra.mp4,1658,18,741.4197387695312,528.9291381835938
Cap,Cap_Phase1_60_Extra.mp4,1658,19,755.0997924804688,442.1845703125
Cap,Cap_Phase1_60_Extra.mp4,1658,20,771.1470336914062,362.44525146484375
Cap,Cap_Phase1_60_Extra.mp4,1659,0,553.70166015625,951.908203125
Cap,Cap_Phase1_60_Extra.mp4,1659,1,413.0414733886719,868.751220703125
Cap,Cap_Phase1_60_Extra.mp4,1659,2,340.04949951171875,747.58447265625
Cap,Cap_Phase1_60_Extra.mp4,1659,3,297.4312438964844,619.1480712890625
Cap,Cap_Phase1_60_Extra.mp4,1659,4,226.9205017089844,533.083251953125
Cap,Cap_Phase1_60_Extra.mp4,1659,5,472.8192138671875,615.3905029296875
Cap,Cap_Phase1_60_Extra.mp4,1659,6,465.0142517089844,421.1120910644531
Cap,Cap_Phase1_60_Extra.mp4,1659,7,459.918701171875,318.1288452148437
Cap,Cap_Phase1_60_Extra.mp4,1659,8,459.5764770507813,233.8389129638672
Cap,Cap_Phase1_60_Extra.mp4,1659,9,568.6936645507812,612.2749633789062
Cap,Cap_Phase1_60_Extra.mp4,1659,10,551.4771118164062,404.0237426757813
Cap,Cap_Phase1_60_Extra.mp4,1659,11,548.6536865234375,284.63189697265625
Cap,Cap_Phase1_60_Extra.mp4,1659,12,550.6310424804688,195.64031982421875
Cap,Cap_Phase1_60_Extra.mp4,1659,13,645.963623046875,635.0657348632812
Cap,Cap_Phase1_60_Extra.mp4,1659,14,649.870849609375,445.3756408691406
Cap,Cap_Phase1_60_Extra.mp4,1659,15,661.107666015625,332.8946838378906
Cap,Cap_Phase1_60_Extra.mp4,1659,16,670.1009521484375,243.8464508056641
Cap,Cap_Phase1_60_Extra.mp4,1659,17,713.9265747070312,669.638916015625
Cap,Cap_Phase1_60_Extra.mp4,1659,18,741.4102783203125,526.5877685546875
Cap,Cap_Phase1_60_Extra.mp4,1659,19,757.4384765625,442.1656799316406
Cap,Cap_Phase1_60_Extra.mp4,1659,20,771.1565551757812,364.78662109375
Cap,Cap_Phase1_60_Extra.mp4,1660,0,556.0403442382812,951.8893432617188
Cap,Cap_Phase1_60_Extra.mp4,1660,1,415.3896179199219,871.07373046875
Cap,Cap_Phase1_60_Extra.mp4,1660,2,342.39764404296875,749.906982421875
Cap,Cap_Phase1_60_Extra.mp4,1660,3,297.44073486328125,621.4894409179688
Cap,Cap_Phase1_60_Extra.mp4,1660,4,226.9300079345703,535.4246215820312
Cap,Cap_Phase1_60_Extra.mp4,1660,5,475.1483459472656,613.0302734375
Cap,Cap_Phase1_60_Extra.mp4,1660,6,467.3433837890625,418.7518005371094
Cap,Cap_Phase1_60_Extra.mp4,1660,7,464.5959777832031,318.091064453125
Cap,Cap_Phase1_60_Extra.mp4,1660,8,461.91510009765625,233.8200225830078
Cap,Cap_Phase1_60_Extra.mp4,1660,9,571.0322875976562,612.256103515625
Cap,Cap_Phase1_60_Extra.mp4,1660,10,553.8157958984375,404.0048522949219
Cap,Cap_Phase1_60_Extra.mp4,1660,11,550.9923095703125,284.6130065917969
Cap,Cap_Phase1_60_Extra.mp4,1660,12,550.6310424804688,195.64031982421875
Cap,Cap_Phase1_60_Extra.mp4,1660,13,650.650390625,637.3693237304688
Cap,Cap_Phase1_60_Extra.mp4,1660,14,649.88037109375,447.717041015625
Cap,Cap_Phase1_60_Extra.mp4,1660,15,663.4463500976562,332.87579345703125
Cap,Cap_Phase1_60_Extra.mp4,1660,16,670.1104736328125,246.1878356933593
Cap,Cap_Phase1_60_Extra.mp4,1660,17,716.2747192382812,671.96142578125
Cap,Cap_Phase1_60_Extra.mp4,1660,18,743.7584228515625,528.9102783203125
Cap,Cap_Phase1_60_Extra.mp4,1660,19,757.428955078125,439.82427978515625
Cap,Cap_Phase1_60_Extra.mp4,1660,20,768.81787109375,364.8055114746094
Cap,Cap_Phase1_60_Extra.mp4,1661,0,556.0403442382812,951.8893432617188
Cap,Cap_Phase1_60_Extra.mp4,1661,1,413.0414733886719,868.751220703125
Cap,Cap_Phase1_60_Extra.mp4,1661,2,342.3881225585937,747.5655517578125
Cap,Cap_Phase1_60_Extra.mp4,1661,3,297.4217224121094,616.8067016601562
Cap,Cap_Phase1_60_Extra.mp4,1661,4,224.5818786621093,533.1021118164062
Cap,Cap_Phase1_60_Extra.mp4,1661,5,475.1388244628906,610.6888427734375
Cap,Cap_Phase1_60_Extra.mp4,1661,6,467.3433837890625,418.7518005371094
Cap,Cap_Phase1_60_Extra.mp4,1661,7,462.2478332519531,315.7685546875
Cap,Cap_Phase1_60_Extra.mp4,1661,8,461.91510009765625,233.8200225830078
Cap,Cap_Phase1_60_Extra.mp4,1661,9,571.0227661132812,609.9146728515625
Cap,Cap_Phase1_60_Extra.mp4,1661,10,553.8062744140625,401.6634521484375
Cap,Cap_Phase1_60_Extra.mp4,1661,11,550.9923095703125,284.6130065917969
Cap,Cap_Phase1_60_Extra.mp4,1661,12,550.6310424804688,195.64031982421875
Cap,Cap_Phase1_60_Extra.mp4,1661,13,648.292724609375,632.7054443359375
Cap,Cap_Phase1_60_Extra.mp4,1661,14,649.870849609375,445.3756408691406
Cap,Cap_Phase1_60_Extra.mp4,1661,15,661.107666015625,332.8946838378906
Cap,Cap_Phase1_60_Extra.mp4,1661,16,670.1104736328125,246.1878356933593
Cap,Cap_Phase1_60_Extra.mp4,1661,17,716.2556762695312,667.2786865234375
Cap,Cap_Phase1_60_Extra.mp4,1661,18,743.7489013671875,526.5689086914062
Cap,Cap_Phase1_60_Extra.mp4,1661,19,757.428955078125,439.82427978515625
Cap,Cap_Phase1_60_Extra.mp4,1661,20,768.81787109375,364.8055114746094
Cap,Cap_Phase1_60_Extra.mp4,1662,0,556.0213012695312,947.20654296875
Cap,Cap_Phase1_60_Extra.mp4,1662,1,413.0224609375,864.0684204101562
Cap,Cap_Phase1_60_Extra.mp4,1662,2,342.3786315917969,745.2241821289062
Cap,Cap_Phase1_60_Extra.mp4,1662,3,297.4217224121094,616.8067016601562
Cap,Cap_Phase1_60_Extra.mp4,1662,4,224.5913848876953,535.4434814453125
Cap,Cap_Phase1_60_Extra.mp4,1662,5,475.1388244628906,610.6888427734375
Cap,Cap_Phase1_60_Extra.mp4,1662,6,467.3433837890625,418.7518005371094
Cap,Cap_Phase1_60_Extra.mp4,1662,7,462.25732421875,318.1099548339844
Cap,Cap_Phase1_60_Extra.mp4,1662,8,459.5764770507813,233.8389129638672
Cap,Cap_Phase1_60_Extra.mp4,1662,9,571.0227661132812,609.9146728515625
Cap,Cap_Phase1_60_Extra.mp4,1662,10,553.8062744140625,401.6634521484375
Cap,Cap_Phase1_60_Extra.mp4,1662,11,550.9923095703125,284.6130065917969
Cap,Cap_Phase1_60_Extra.mp4,1662,12,550.6310424804688,195.64031982421875
Cap,Cap_Phase1_60_Extra.mp4,1662,13,650.640869140625,635.0279541015625
Cap,Cap_Phase1_60_Extra.mp4,1662,14,649.870849609375,445.3756408691406
Cap,Cap_Phase1_60_Extra.mp4,1662,15,663.4463500976562,332.87579345703125
Cap,Cap_Phase1_60_Extra.mp4,1662,16,670.1104736328125,246.1878356933593
Cap,Cap_Phase1_60_Extra.mp4,1662,17,718.5942993164062,667.259765625
Cap,Cap_Phase1_60_Extra.mp4,1662,18,743.7489013671875,526.5689086914062
Cap,Cap_Phase1_60_Extra.mp4,1662,19,757.428955078125,439.82427978515625
Cap,Cap_Phase1_60_Extra.mp4,1662,20,768.81787109375,364.8055114746094
Cap,Cap_Phase1_60_Extra.mp4,1663,0,560.6985473632812,947.1687622070312
Cap,Cap_Phase1_60_Extra.mp4,1663,1,415.37060546875,866.3909301757812
Cap,Cap_Phase1_60_Extra.mp4,1663,2,342.3881225585937,747.5655517578125
Cap,Cap_Phase1_60_Extra.mp4,1663,3,299.7698669433594,619.1292114257812
Cap,Cap_Phase1_60_Extra.mp4,1663,4,224.5913848876953,535.4434814453125
Cap,Cap_Phase1_60_Extra.mp4,1663,5,475.1388244628906,610.6888427734375
Cap,Cap_Phase1_60_Extra.mp4,1663,6,467.3433837890625,418.7518005371094
Cap,Cap_Phase1_60_Extra.mp4,1663,7,462.25732421875,318.1099548339844
Cap,Cap_Phase1_60_Extra.mp4,1663,8,459.5764770507813,233.8389129638672
Cap,Cap_Phase1_60_Extra.mp4,1663,9,571.0227661132812,609.9146728515625
Cap,Cap_Phase1_60_Extra.mp4,1663,10,556.1448974609375,401.64459228515625
Cap,Cap_Phase1_60_Extra.mp4,1663,11,550.9923095703125,284.6130065917969
Cap,Cap_Phase1_60_Extra.mp4,1663,12,550.6310424804688,195.64031982421875
Cap,Cap_Phase1_60_Extra.mp4,1663,13,652.9700317382812,632.6676635742188
Cap,Cap_Phase1_60_Extra.mp4,1663,14,652.20947265625,445.3567504882813
Cap,Cap_Phase1_60_Extra.mp4,1663,15,663.4463500976562,332.87579345703125
Cap,Cap_Phase1_60_Extra.mp4,1663,16,670.1104736328125,246.1878356933593
Cap,Cap_Phase1_60_Extra.mp4,1663,17,718.6038208007812,669.6011962890625
Cap,Cap_Phase1_60_Extra.mp4,1663,18,743.7489013671875,526.5689086914062
Cap,Cap_Phase1_60_Extra.mp4,1663,19,757.428955078125,439.82427978515625
Cap,Cap_Phase1_60_Extra.mp4,1663,20,768.81787109375,364.8055114746094
Cap,Cap_Phase1_60_Extra.mp4,1664,0,560.6890869140625,944.827392578125
Cap,Cap_Phase1_60_Extra.mp4,1664,1,413.012939453125,861.72705078125
Cap,Cap_Phase1_60_Extra.mp4,1664,2,342.3786315917969,745.2241821289062
Cap,Cap_Phase1_60_Extra.mp4,1664,3,299.7698669433594,619.1292114257812
Cap,Cap_Phase1_60_Extra.mp4,1664,4,226.9300079345703,535.4246215820312
Cap,Cap_Phase1_60_Extra.mp4,1664,5,475.1388244628906,610.6888427734375
Cap,Cap_Phase1_60_Extra.mp4,1664,6,469.6915283203125,421.0743103027344
Cap,Cap_Phase1_60_Extra.mp4,1664,7,466.9346008300781,318.0721740722656
Cap,Cap_Phase1_60_Extra.mp4,1664,8,464.2632446289063,236.1425323486328
Cap,Cap_Phase1_60_Extra.mp4,1664,9,571.0133056640625,607.5733032226562
Cap,Cap_Phase1_60_Extra.mp4,1664,10,556.1448974609375,401.64459228515625
Cap,Cap_Phase1_60_Extra.mp4,1664,11,551.0018310546875,286.95440673828125
Cap,Cap_Phase1_60_Extra.mp4,1664,12,550.6405639648438,197.9817047119141
Cap,Cap_Phase1_60_Extra.mp4,1664,13,650.6218872070312,630.34521484375
Cap,Cap_Phase1_60_Extra.mp4,1664,14,652.20947265625,445.3567504882813
Cap,Cap_Phase1_60_Extra.mp4,1664,15,663.4463500976562,332.87579345703125
Cap,Cap_Phase1_60_Extra.mp4,1664,16,670.1104736328125,246.1878356933593
Cap,Cap_Phase1_60_Extra.mp4,1664,17,716.2462158203125,664.9373168945312
Cap,Cap_Phase1_60_Extra.mp4,1664,18,743.7393798828125,524.2274780273438
Cap,Cap_Phase1_60_Extra.mp4,1664,19,757.428955078125,439.82427978515625
Cap,Cap_Phase1_60_Extra.mp4,1664,20,768.8084106445312,362.464111328125
Cap,Cap_Phase1_60_Extra.mp4,1665,0,563.0181884765625,942.4671630859376
Cap,Cap_Phase1_60_Extra.mp4,1665,1,415.3325805664063,857.025390625
Cap,Cap_Phase1_60_Extra.mp4,1665,2,342.359619140625,740.5414428710938
Cap,Cap_Phase1_60_Extra.mp4,1665,3,299.7793884277344,621.4705810546875
Cap,Cap_Phase1_60_Extra.mp4,1665,4,229.2686462402344,535.40576171875
Cap,Cap_Phase1_60_Extra.mp4,1665,5,477.45843505859375,605.9872436523438
Cap,Cap_Phase1_60_Extra.mp4,1665,6,469.6820068359375,418.7329406738281
Cap,Cap_Phase1_60_Extra.mp4,1665,7,466.9346008300781,318.0721740722656
Cap,Cap_Phase1_60_Extra.mp4,1665,8,464.2632446289063,236.1425323486328
Cap,Cap_Phase1_60_Extra.mp4,1665,9,573.3424072265625,605.2130737304688
Cap,Cap_Phase1_60_Extra.mp4,1665,10,556.1448974609375,401.64459228515625
Cap,Cap_Phase1_60_Extra.mp4,1665,11,551.0018310546875,286.95440673828125
Cap,Cap_Phase1_60_Extra.mp4,1665,12,550.6405639648438,197.9817047119141
Cap,Cap_Phase1_60_Extra.mp4,1665,13,650.6218872070312,630.34521484375
Cap,Cap_Phase1_60_Extra.mp4,1665,14,652.218994140625,447.6981506347656
Cap,Cap_Phase1_60_Extra.mp4,1665,15,665.79443359375,335.19830322265625
Cap,Cap_Phase1_60_Extra.mp4,1665,16,672.4586181640625,248.5103454589844
Cap,Cap_Phase1_60_Extra.mp4,1665,17,718.5753173828125,662.5770263671875
Cap,Cap_Phase1_60_Extra.mp4,1665,18,743.7393798828125,524.2274780273438
Cap,Cap_Phase1_60_Extra.mp4,1665,19,755.09033203125,439.8431701660156
Cap,Cap_Phase1_60_Extra.mp4,1665,20,766.4697875976562,362.4830017089844
Cap,Cap_Phase1_60_Extra.mp4,1666,0,565.3568115234375,942.4482421875
Cap,Cap_Phase1_60_Extra.mp4,1666,1,417.69970703125,864.0307006835938
Cap,Cap_Phase1_60_Extra.mp4,1666,2,344.7267761230469,747.5466918945312
Cap,Cap_Phase1_60_Extra.mp4,1666,3,302.13702392578125,626.1344604492188
Cap,Cap_Phase1_60_Extra.mp4,1666,4,231.6167907714844,537.728271484375
Cap,Cap_Phase1_60_Extra.mp4,1666,5,479.80657958984375,608.3096923828125
Cap,Cap_Phase1_60_Extra.mp4,1666,6,472.0301513671875,421.055419921875
Cap,Cap_Phase1_60_Extra.mp4,1666,7,466.9441223144531,320.41357421875
Cap,Cap_Phase1_60_Extra.mp4,1666,8,461.9245910644531,236.1614227294922
Cap,Cap_Phase1_60_Extra.mp4,1666,9,573.3519287109375,607.554443359375
Cap,Cap_Phase1_60_Extra.mp4,1666,10,556.1544189453125,403.9859619140625
Cap,Cap_Phase1_60_Extra.mp4,1666,11,551.0112915039062,289.2957763671875
Cap,Cap_Phase1_60_Extra.mp4,1666,12,550.6500854492188,200.3230895996093
Cap,Cap_Phase1_60_Extra.mp4,1666,13,652.9700317382812,632.6676635742188
Cap,Cap_Phase1_60_Extra.mp4,1666,14,652.218994140625,447.6981506347656
Cap,Cap_Phase1_60_Extra.mp4,1666,15,665.79443359375,335.19830322265625
Cap,Cap_Phase1_60_Extra.mp4,1666,16,674.7972412109375,248.491455078125
Cap,Cap_Phase1_60_Extra.mp4,1666,17,718.5942993164062,667.259765625
Cap,Cap_Phase1_60_Extra.mp4,1666,18,743.7489013671875,526.5689086914062
Cap,Cap_Phase1_60_Extra.mp4,1666,19,755.0997924804688,442.1845703125
Cap,Cap_Phase1_60_Extra.mp4,1666,20,766.479248046875,364.8244018554688
Cap,Cap_Phase1_60_Extra.mp4,1667,0,563.0372314453125,947.14990234375
Cap,Cap_Phase1_60_Extra.mp4,1667,1,415.361083984375,864.049560546875
Cap,Cap_Phase1_60_Extra.mp4,1667,2,344.7267761230469,747.5466918945312
Cap,Cap_Phase1_60_Extra.mp4,1667,3,304.4661560058594,623.7742309570312
Cap,Cap_Phase1_60_Extra.mp4,1667,4,233.9554138183593,537.7093505859375
Cap,Cap_Phase1_60_Extra.mp4,1667,5,477.4774475097656,610.6699829101562
Cap,Cap_Phase1_60_Extra.mp4,1667,6,469.7010192871094,423.4157104492188
Cap,Cap_Phase1_60_Extra.mp4,1667,7,464.614990234375,322.7738342285156
Cap,Cap_Phase1_60_Extra.mp4,1667,8,461.9341125488281,238.5028076171875
Cap,Cap_Phase1_60_Extra.mp4,1667,9,573.3613891601562,609.8958129882812
Cap,Cap_Phase1_60_Extra.mp4,1667,10,553.8252563476562,406.3462524414063
Cap,Cap_Phase1_60_Extra.mp4,1667,11,548.6821899414062,291.65606689453125
Cap,Cap_Phase1_60_Extra.mp4,1667,12,548.3209228515625,202.6833648681641
Cap,Cap_Phase1_60_Extra.mp4,1667,13,652.9794921875,635.0090942382812
Cap,Cap_Phase1_60_Extra.mp4,1667,14,652.228515625,450.0395202636719
